,index,track_id,name,artists_names,artists_ids,artists_count,popularity,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1198,1181,2izXRBwLFJ31VaIEgZthIf,Be Your Dog,Styles Of Beyond,5bf6yYgHODBW5EreBZshpX,1,26,3.6251,0.542,0.88,2,-4.498,1,0.153,0.000131,0.287,0.893,0.43,218.002,audio_features,2izXRBwLFJ31VaIEgZthIf,spotify:track:2izXRBwLFJ31VaIEgZthIf,https://api.spotify.com/v1/tracks/2izXRBwLFJ31VaIEgZthIf,https://api.spotify.com/v1/audio-analysis/2izXRBwLFJ31VaIEgZthIf,217507,4
1199,1182,3iOT81Waf6RteNXhTRfhxe,"For the Damaged Coda (From ""Rick and Morty"")",Club Unicorn,24D9ijv0UhdpmCZ4XV0nFb,1,6,2.528783333333333,0.688,0.369,0,-16.18,0,0.0464,0.995,0.927,0.102,0.126,139.915,audio_features,3iOT81Waf6RteNXhTRfhxe,spotify:track:3iOT81Waf6RteNXhTRfhxe,https://api.spotify.com/v1/tracks/3iOT81Waf6RteNXhTRfhxe,https://api.spotify.com/v1/audio-analysis/3iOT81Waf6RteNXhTRfhxe,151728,4
1200,1183,1IUlZ9xe4JQA8GEBX4nRKG,Ghostwriter Remix,RJD2,1O3ZOjqFLEnbpZexcRjocn,1,29,5.704883333333333,0.67,0.793,1,-3.848,1,0.0308,0.0476,0.912,0.0714,0.671,93.802,audio_features,1IUlZ9xe4JQA8GEBX4nRKG,spotify:track:1IUlZ9xe4JQA8GEBX4nRKG,https://api.spotify.com/v1/tracks/1IUlZ9xe4JQA8GEBX4nRKG,https://api.spotify.com/v1/audio-analysis/1IUlZ9xe4JQA8GEBX4nRKG,342293,4
1201,1184,09aNhXGvfo8wAhUxcsDFlZ,1976,RJD2,1O3ZOjqFLEnbpZexcRjocn,1,46,2.4546666666666668,0.745,0.808,9,-6.055,1,0.0442,0.101,0.526,0.118,0.935,103.011,audio_features,09aNhXGvfo8wAhUxcsDFlZ,spotify:track:09aNhXGvfo8wAhUxcsDFlZ,https://api.spotify.com/v1/tracks/09aNhXGvfo8wAhUxcsDFlZ,https://api.spotify.com/v1/audio-analysis/09aNhXGvfo8wAhUxcsDFlZ,147280,4
1202,1185,6VtQQdgcoE7zo73iIROz7c,Petrichor,"MOTSA, Sophie Lindinger","2fyuHXew1I5FJDAQdbCYXP, 3b3qQWQgIMIyHcYSMY4P3g",2,26,4.764216666666667,0.709,0.593,9,-8.473,0,0.166,0.0969,0.483,0.109,0.0703,123.06,audio_features,6VtQQdgcoE7zo73iIROz7c,spotify:track:6VtQQdgcoE7zo73iIROz7c,https://api.spotify.com/v1/tracks/6VtQQdgcoE7zo73iIROz7c,https://api.spotify.com/v1/audio-analysis/6VtQQdgcoE7zo73iIROz7c,285854,4
1203,1186,6dJwZUJg1mKg1fNxbSWaZX,Ритм сердца,Antoha MC,6OqmKFaRcw0f23m5PQ9CrL,1,44,4.744883333333333,0.881,0.643,11,-4.681,1,0.308,0.0128,3.13e-05,0.696,0.754,72.518,audio_features,6dJwZUJg1mKg1fNxbSWaZX,spotify:track:6dJwZUJg1mKg1fNxbSWaZX,https://api.spotify.com/v1/tracks/6dJwZUJg1mKg1fNxbSWaZX,https://api.spotify.com/v1/audio-analysis/6dJwZUJg1mKg1fNxbSWaZX,284694,4
1204,1187,1PJgGXw5b1p7lcHF6gLoe4,Ring Them Bells,Blue Raincoat,1oSuGjRAbcld3s2dDqTiUf,1,0,3.189583333333333,0.619,0.31,5,-10.114,1,0.0393,0.88,0.000342,0.284,0.253,74.095,audio_features,1PJgGXw5b1p7lcHF6gLoe4,spotify:track:1PJgGXw5b1p7lcHF6gLoe4,https://api.spotify.com/v1/tracks/1PJgGXw5b1p7lcHF6gLoe4,https://api.spotify.com/v1/audio-analysis/1PJgGXw5b1p7lcHF6gLoe4,191375,4
1205,1188,5lSqc2Q9kNKQ2xNxTgWySL,Just Live - Original Mix,Betoko,48aaubPa3RsbAp4uCPhoS7,1,4,9.559833333333334,0.716,0.89,9,-8.267,1,0.0599,0.00861,0.806,0.0559,0.714,120.996,audio_features,5lSqc2Q9kNKQ2xNxTgWySL,spotify:track:5lSqc2Q9kNKQ2xNxTgWySL,https://api.spotify.com/v1/tracks/5lSqc2Q9kNKQ2xNxTgWySL,https://api.spotify.com/v1/audio-analysis/5lSqc2Q9kNKQ2xNxTgWySL,573590,4
1206,1189,0pnjURKwa4Ex8DyPqPZvpF,Флэйва,Triagrutrika,0v1XXQm1lYXrclgeZhVrBZ,1,4,4.067816666666666,0.424,0.693,9,-8.087,0,0.408,0.384,0.0,0.97,0.553,81.027,audio_features,0pnjURKwa4Ex8DyPqPZvpF,spotify:track:0pnjURKwa4Ex8DyPqPZvpF,https://api.spotify.com/v1/tracks/0pnjURKwa4Ex8DyPqPZvpF,https://api.spotify.com/v1/audio-analysis/0pnjURKwa4Ex8DyPqPZvpF,244069,4
1207,1190,2Fc10rM9quhIxQvXNb5gR8,Toccata,OVERWERK,2f9PTWJfMMDTAFZcvHy1Z5,1,50,6.8457,0.653,0.663,2,-5.672,1,0.225,0.000213,0.606,0.0929,0.525,128.024,audio_features,2Fc10rM9quhIxQvXNb5gR8,spotify:track:2Fc10rM9quhIxQvXNb5gR8,https://api.spotify.com/v1/tracks/2Fc10rM9quhIxQvXNb5gR8,https://api.spotify.com/v1/audio-analysis/2Fc10rM9quhIxQvXNb5gR8,410742,4
1208,1191,2iJpjciYl8vfQbb543b5Pb,Pelados Em Santos,Mamonas Assassinas,5Q9RKJrjHdfpWVxzv45XTJ,1,59,3.3766666666666665,0.566,0.487,2,-9.902,1,0.0616,0.0624,3.42e-06,0.0598,0.811,136.039,audio_features,2iJpjciYl8vfQbb543b5Pb,spotify:track:2iJpjciYl8vfQbb543b5Pb,https://api.spotify.com/v1/tracks/2iJpjciYl8vfQbb543b5Pb,https://api.spotify.com/v1/audio-analysis/2iJpjciYl8vfQbb543b5Pb,202600,4
1209,1192,4RDdwMfhdQ08tRwSTeSwCj,SEVENTH ELEMENT,DAIHATSU,2hUo3MjLFilka6VRTC7K0c,1,5,1.8964833333333333,0.741,0.649,1,-7.693,1,0.33,0.892,0.953,0.111,0.683,164.969,audio_features,4RDdwMfhdQ08tRwSTeSwCj,spotify:track:4RDdwMfhdQ08tRwSTeSwCj,https://api.spotify.com/v1/tracks/4RDdwMfhdQ08tRwSTeSwCj,https://api.spotify.com/v1/audio-analysis/4RDdwMfhdQ08tRwSTeSwCj,113789,5
1210,1193,7tB2WObpwli0b4KY8ZrqNi,Colors of the Rainbow (feat. Kathy),"Sevenn, Kathy","7bNqXqIrIfwJnipx7oGeU4, 4nMDQek5NgAd5V9EkLWqzz",2,44,6.2,0.795,0.415,2,-7.596,1,0.0778,0.0502,0.254,0.115,0.064,120.024,audio_features,7tB2WObpwli0b4KY8ZrqNi,spotify:track:7tB2WObpwli0b4KY8ZrqNi,https://api.spotify.com/v1/tracks/7tB2WObpwli0b4KY8ZrqNi,https://api.spotify.com/v1/audio-analysis/7tB2WObpwli0b4KY8ZrqNi,372000,4
1211,1194,0dEIca2nhcxDUV8C5QkPYb,Give Life Back to Music,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,1,62,4.589766666666667,0.788,0.616,9,-10.671,0,0.0337,0.00286,0.549,0.0952,0.696,119.037,audio_features,0dEIca2nhcxDUV8C5QkPYb,spotify:track:0dEIca2nhcxDUV8C5QkPYb,https://api.spotify.com/v1/tracks/0dEIca2nhcxDUV8C5QkPYb,https://api.spotify.com/v1/audio-analysis/0dEIca2nhcxDUV8C5QkPYb,275387,4
1212,1195,1UCGQYL7b6li4ISg9KN9Pl,Cocaine Blues,Escort,4zkiM9DSLNAOmoS5WtSQDt,1,44,4.128433333333334,0.78,0.823,5,-4.628,0,0.0278,0.0549,0.00187,0.0778,0.976,108.996,audio_features,1UCGQYL7b6li4ISg9KN9Pl,spotify:track:1UCGQYL7b6li4ISg9KN9Pl,https://api.spotify.com/v1/tracks/1UCGQYL7b6li4ISg9KN9Pl,https://api.spotify.com/v1/audio-analysis/1UCGQYL7b6li4ISg9KN9Pl,247707,4
1213,1196,663GG77Wq2Z6TJW0YgqZAt,Shot By Both Sides - Original Single Version 2007 - Remaster,Magazine,4VuMnSnoTGrma3a79UhfMs,1,20,4.028666666666667,0.181,0.776,6,-8.608,1,0.0472,0.0265,0.899,0.082,0.634,168.779,audio_features,663GG77Wq2Z6TJW0YgqZAt,spotify:track:663GG77Wq2Z6TJW0YgqZAt,https://api.spotify.com/v1/tracks/663GG77Wq2Z6TJW0YgqZAt,https://api.spotify.com/v1/audio-analysis/663GG77Wq2Z6TJW0YgqZAt,241720,4
1214,1197,0uCMV1zJVZtVhJv1qQoHos,Kaida,"Ivan Dorn, Moldanazar","1VZ1TofaV3kj90QJSdg6NG, 1bYE7N4miu1B9YOETbsxc4",2,9,5.344766666666667,0.736,0.622,8,-7.51,0,0.113,0.114,0.642,0.114,0.487,104.976,audio_features,0uCMV1zJVZtVhJv1qQoHos,spotify:track:0uCMV1zJVZtVhJv1qQoHos,https://api.spotify.com/v1/tracks/0uCMV1zJVZtVhJv1qQoHos,https://api.spotify.com/v1/audio-analysis/0uCMV1zJVZtVhJv1qQoHos,320686,4
1215,1198,0BJRWfTQvIRCK7EyUSAHvR,The Undertow,65daysofstatic,6DVVsQAnpHdJjb1nYuOQ6g,1,21,6.531766666666667,0.243,0.636,7,-11.995,1,0.0491,0.708,0.934,0.118,0.0758,140.074,audio_features,0BJRWfTQvIRCK7EyUSAHvR,spotify:track:0BJRWfTQvIRCK7EyUSAHvR,https://api.spotify.com/v1/tracks/0BJRWfTQvIRCK7EyUSAHvR,https://api.spotify.com/v1/audio-analysis/0BJRWfTQvIRCK7EyUSAHvR,391907,4
1216,1199,28TcG73tbc4iGrGBFjiBnR,Kings of Metal,Manowar,4CzUzn54Cp9TQr6a7JIlMZ,1,58,3.7311,0.575,0.881,9,-13.012,1,0.0357,0.000117,2.69e-05,0.147,0.699,132.127,audio_features,28TcG73tbc4iGrGBFjiBnR,spotify:track:28TcG73tbc4iGrGBFjiBnR,https://api.spotify.com/v1/tracks/28TcG73tbc4iGrGBFjiBnR,https://api.spotify.com/v1/audio-analysis/28TcG73tbc4iGrGBFjiBnR,223867,4
1217,1200,6T5hiZikP7CNI2uXdWYlCg,Millenium,Joachim Pastor,6eNOjuJSfKkAvbiGW90AkZ,1,56,7.03225,0.443,0.517,6,-10.019,0,0.0542,0.0372,0.895,0.0702,0.0739,123.978,audio_features,6T5hiZikP7CNI2uXdWYlCg,spotify:track:6T5hiZikP7CNI2uXdWYlCg,https://api.spotify.com/v1/tracks/6T5hiZikP7CNI2uXdWYlCg,https://api.spotify.com/v1/audio-analysis/6T5hiZikP7CNI2uXdWYlCg,421935,4
1218,1201,32WaOb0VKF4qIa6n5R6Sqy,Lovebreak - Original Mix,Tube & Berger & Milan Euringer,2YgUHeFdqCp5MnfG1AoEOn,1,24,6.233333333333333,0.805,0.437,6,-10.585,0,0.0454,0.0149,0.742,0.0674,0.227,120.028,audio_features,32WaOb0VKF4qIa6n5R6Sqy,spotify:track:32WaOb0VKF4qIa6n5R6Sqy,https://api.spotify.com/v1/tracks/32WaOb0VKF4qIa6n5R6Sqy,https://api.spotify.com/v1/audio-analysis/32WaOb0VKF4qIa6n5R6Sqy,374000,4
1219,1202,5usu9lXUT0vbgsZqU8ksoX,Restful,Theo Godsen,2avsngk09kDhHcw1K83qq5,1,0,6.116766666666667,0.76,0.338,6,-12.299,1,0.0464,0.0247,0.891,0.0684,0.156,123.008,audio_features,5usu9lXUT0vbgsZqU8ksoX,spotify:track:5usu9lXUT0vbgsZqU8ksoX,https://api.spotify.com/v1/tracks/5usu9lXUT0vbgsZqU8ksoX,https://api.spotify.com/v1/audio-analysis/5usu9lXUT0vbgsZqU8ksoX,367007,4
1220,1203,0VG7cqTiEhuIM10e1d8CFc,Illusion,"Thoreau, Tina DeCara","0mXq227LEoIqWSv4bTuGe2, 3fuNbIz4IRCOGrc48hFtAv",2,22,4.0812333333333335,0.351,0.754,10,-6.045,0,0.118,0.00902,4.93e-05,0.0925,0.354,180.379,audio_features,0VG7cqTiEhuIM10e1d8CFc,spotify:track:0VG7cqTiEhuIM10e1d8CFc,https://api.spotify.com/v1/tracks/0VG7cqTiEhuIM10e1d8CFc,https://api.spotify.com/v1/audio-analysis/0VG7cqTiEhuIM10e1d8CFc,244875,3
1221,1204,66145nIrccD0mtG8LdLkNO,Kaleidoscope,Delta Heavy,7GvVTb8yFV0ZrdI30Qce6T,1,51,4.48275,0.451,0.899,6,-2.501,1,0.0571,0.000551,0.000237,0.264,0.257,174.02,audio_features,66145nIrccD0mtG8LdLkNO,spotify:track:66145nIrccD0mtG8LdLkNO,https://api.spotify.com/v1/tracks/66145nIrccD0mtG8LdLkNO,https://api.spotify.com/v1/audio-analysis/66145nIrccD0mtG8LdLkNO,268966,4
1222,1205,7MiYNyj5si5yiWyeSkgzqB,Joda - Worakls Remix,"Joachim Pastor, Worakls","6eNOjuJSfKkAvbiGW90AkZ, 5RPzPJCg4ER1LzQkorZ31p",2,52,5.634766666666667,0.757,0.678,3,-11.225,0,0.0323,0.0399,0.849,0.129,0.13,115.01,audio_features,7MiYNyj5si5yiWyeSkgzqB,spotify:track:7MiYNyj5si5yiWyeSkgzqB,https://api.spotify.com/v1/tracks/7MiYNyj5si5yiWyeSkgzqB,https://api.spotify.com/v1/audio-analysis/7MiYNyj5si5yiWyeSkgzqB,338087,4
1223,1206,1RePiuScOA3ZFaa6IZx0HH,Earth,Montmartre,4n3V7bHjjPqb11n7d0WAVo,1,20,3.322216666666667,0.573,0.524,0,-8.888,1,0.031,0.173,0.0133,0.0997,0.248,146.024,audio_features,1RePiuScOA3ZFaa6IZx0HH,spotify:track:1RePiuScOA3ZFaa6IZx0HH,https://api.spotify.com/v1/tracks/1RePiuScOA3ZFaa6IZx0HH,https://api.spotify.com/v1/audio-analysis/1RePiuScOA3ZFaa6IZx0HH,199333,4
1224,1207,6Nm8h73ycDG2saCnZV8poF,Dragula,Rob Zombie,3HVdAiMNjYrQIKlOGxoGh5,1,74,3.713766666666667,0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,audio_features,6Nm8h73ycDG2saCnZV8poF,spotify:track:6Nm8h73ycDG2saCnZV8poF,https://api.spotify.com/v1/tracks/6Nm8h73ycDG2saCnZV8poF,https://api.spotify.com/v1/audio-analysis/6Nm8h73ycDG2saCnZV8poF,222827,4
1225,1208,7q6SWBPRSCzlAtBhPERjbl,Yoohoo,Dusky,5gqoUf9vKKv96b1c0GBKwu,1,31,6.056633333333333,0.711,0.987,4,-5.964,0,0.0498,0.0165,0.852,0.16,0.711,122.003,audio_features,7q6SWBPRSCzlAtBhPERjbl,spotify:track:7q6SWBPRSCzlAtBhPERjbl,https://api.spotify.com/v1/tracks/7q6SWBPRSCzlAtBhPERjbl,https://api.spotify.com/v1/audio-analysis/7q6SWBPRSCzlAtBhPERjbl,363399,4
1226,1209,66SyHRDPxYwevnbwK46Xjo,Минимал,Eldzhey,0Cm90jv892OeEegB3ELmvN,1,50,3.3730166666666666,0.831,0.528,10,-8.008,1,0.0791,0.234,9.77e-05,0.112,0.55,109.925,audio_features,66SyHRDPxYwevnbwK46Xjo,spotify:track:66SyHRDPxYwevnbwK46Xjo,https://api.spotify.com/v1/tracks/66SyHRDPxYwevnbwK46Xjo,https://api.spotify.com/v1/audio-analysis/66SyHRDPxYwevnbwK46Xjo,202382,4
1227,1210,75lEtKX3MoBmnUSmXn75E2,Everybody Wants to Rule the World,Brothertiger,2MaMzvFmtu68r9zpdJ4tLE,1,42,4.35,0.679,0.79,2,-6.696,1,0.036,0.295,0.0838,0.0793,0.881,107.993,audio_features,75lEtKX3MoBmnUSmXn75E2,spotify:track:75lEtKX3MoBmnUSmXn75E2,https://api.spotify.com/v1/tracks/75lEtKX3MoBmnUSmXn75E2,https://api.spotify.com/v1/audio-analysis/75lEtKX3MoBmnUSmXn75E2,261000,4
1228,1211,2wrw9AD7yW0XfaBZI2kZGt,Convergence,Primitivity,7pzUw8cU77PtAhmdRakJAA,1,4,3.81555,0.371,0.942,0,-5.262,1,0.0594,0.000353,0.933,0.267,0.429,200.114,audio_features,2wrw9AD7yW0XfaBZI2kZGt,spotify:track:2wrw9AD7yW0XfaBZI2kZGt,https://api.spotify.com/v1/tracks/2wrw9AD7yW0XfaBZI2kZGt,https://api.spotify.com/v1/audio-analysis/2wrw9AD7yW0XfaBZI2kZGt,228933,4
1229,1212,5Ce9z7GqSknXccyppRxNLY,Thief,Ookay,1HQGhla3VNj1dBmKTtVT2t,1,58,3.9951833333333333,0.57,0.797,6,-2.954,1,0.0608,0.00476,0.00833,0.11,0.212,149.925,audio_features,5Ce9z7GqSknXccyppRxNLY,spotify:track:5Ce9z7GqSknXccyppRxNLY,https://api.spotify.com/v1/tracks/5Ce9z7GqSknXccyppRxNLY,https://api.spotify.com/v1/audio-analysis/5Ce9z7GqSknXccyppRxNLY,239711,4
1230,1213,1gjF5BzRNNpY6OaRXF9L18,Wrath Of God,Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO,1,43,3.1104333333333334,0.396,0.626,0,-9.41,1,0.0515,0.00263,0.746,0.106,0.338,129.979,audio_features,1gjF5BzRNNpY6OaRXF9L18,spotify:track:1gjF5BzRNNpY6OaRXF9L18,https://api.spotify.com/v1/tracks/1gjF5BzRNNpY6OaRXF9L18,https://api.spotify.com/v1/audio-analysis/1gjF5BzRNNpY6OaRXF9L18,186627,4
1231,1214,48IzrgkpIMn9HZw1cHOnrT,Завяжите мне глаза,Artem Loik,0VIywtfr5hFGchLkOuptiS,1,18,3.5204333333333335,0.492,0.939,1,-2.539,1,0.335,0.534,0.0,0.0521,0.737,85.063,audio_features,48IzrgkpIMn9HZw1cHOnrT,spotify:track:48IzrgkpIMn9HZw1cHOnrT,https://api.spotify.com/v1/tracks/48IzrgkpIMn9HZw1cHOnrT,https://api.spotify.com/v1/audio-analysis/48IzrgkpIMn9HZw1cHOnrT,211226,4
1232,1215,4hFBKAckFpY43G3333xYj9,Влечение,Johnyboy,4zoTe08eJDEu3xFWXf1XqL,1,8,3.868733333333333,0.436,0.871,0,-6.408,1,0.169,0.443,0.0,0.205,0.415,138.646,audio_features,4hFBKAckFpY43G3333xYj9,spotify:track:4hFBKAckFpY43G3333xYj9,https://api.spotify.com/v1/tracks/4hFBKAckFpY43G3333xYj9,https://api.spotify.com/v1/audio-analysis/4hFBKAckFpY43G3333xYj9,232124,4
1233,1216,0Yna9Ib1G5d3GtPUuiWFrR,Грабли,Noize MC,69v4ZOOomf1TNp59YYB1j7,1,44,4.625,0.528,0.545,1,-8.676,0,0.0452,0.0908,0.00249,0.205,0.0514,127.898,audio_features,0Yna9Ib1G5d3GtPUuiWFrR,spotify:track:0Yna9Ib1G5d3GtPUuiWFrR,https://api.spotify.com/v1/tracks/0Yna9Ib1G5d3GtPUuiWFrR,https://api.spotify.com/v1/audio-analysis/0Yna9Ib1G5d3GtPUuiWFrR,277500,4
1234,1217,7cSOPmlRXqMqTtM6ealbyh,Тайный орден,Billy Milligan,61nWNy70OaxidmWxG3BSyi,1,28,3.3932,0.659,0.64,10,-6.374,0,0.256,0.165,0.0,0.118,0.403,102.77,audio_features,7cSOPmlRXqMqTtM6ealbyh,spotify:track:7cSOPmlRXqMqTtM6ealbyh,https://api.spotify.com/v1/tracks/7cSOPmlRXqMqTtM6ealbyh,https://api.spotify.com/v1/audio-analysis/7cSOPmlRXqMqTtM6ealbyh,203593,5
1235,1218,6tPA6wGX3iOP9VaC19Octn,Лирика,Syava,0LLDeswZnidFEuD5PVZxsI,1,0,2.818016666666667,0.53,0.741,5,-7.153,1,0.0531,0.223,0.000157,0.0893,0.26,179.943,audio_features,6tPA6wGX3iOP9VaC19Octn,spotify:track:6tPA6wGX3iOP9VaC19Octn,https://api.spotify.com/v1/tracks/6tPA6wGX3iOP9VaC19Octn,https://api.spotify.com/v1/audio-analysis/6tPA6wGX3iOP9VaC19Octn,169082,4
1236,1219,0t488LlnuTDRjklgkotom9,Indian Summer,Jai Wolf,24V5UY0nChKpnb1TBPJhCw,1,58,4.141166666666667,0.435,0.825,6,-2.518,1,0.0617,0.0248,0.0454,0.0845,0.0425,169.835,audio_features,0t488LlnuTDRjklgkotom9,spotify:track:0t488LlnuTDRjklgkotom9,https://api.spotify.com/v1/tracks/0t488LlnuTDRjklgkotom9,https://api.spotify.com/v1/audio-analysis/0t488LlnuTDRjklgkotom9,248471,4
1237,1220,3lfQVVHkh8vFPi7LraIlMR,Plague,Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO,1,47,4.931333333333333,0.437,0.649,11,-9.473,0,0.0675,0.0195,0.822,0.104,0.0417,130.169,audio_features,3lfQVVHkh8vFPi7LraIlMR,spotify:track:3lfQVVHkh8vFPi7LraIlMR,https://api.spotify.com/v1/tracks/3lfQVVHkh8vFPi7LraIlMR,https://api.spotify.com/v1/audio-analysis/3lfQVVHkh8vFPi7LraIlMR,295880,4
1238,1221,487Ump1JOYK3wSqB6KIOUd,Solitude,"Hybrid Minds, Alexa Harley","05lF0DUkLJqiW5o70SScyR, 7vgZqCNS2Nah7tlpo7ZjC4",2,54,3.725,0.574,0.885,11,-1.968,1,0.0368,0.0124,0.00583,0.109,0.0747,86.009,audio_features,487Ump1JOYK3wSqB6KIOUd,spotify:track:487Ump1JOYK3wSqB6KIOUd,https://api.spotify.com/v1/tracks/487Ump1JOYK3wSqB6KIOUd,https://api.spotify.com/v1/audio-analysis/487Ump1JOYK3wSqB6KIOUd,223500,4
1239,1222,41mvBmLnv4YHDuz9lLOX2Z,Inconsiderate (feat. Patoranking),"Krishane, Patoranking","1HUUKt5Ms3fG0VO6JJGicO, 2hKQc001G7ggs3ZyxMdkGq",2,33,3.372316666666667,0.711,0.829,1,-4.369,0,0.0789,0.138,0.0,0.231,0.85,95.985,audio_features,41mvBmLnv4YHDuz9lLOX2Z,spotify:track:41mvBmLnv4YHDuz9lLOX2Z,https://api.spotify.com/v1/tracks/41mvBmLnv4YHDuz9lLOX2Z,https://api.spotify.com/v1/audio-analysis/41mvBmLnv4YHDuz9lLOX2Z,202340,4
1240,1223,3hCor9lGNUpeKwgKXamItl,Long Hard Road Out Of Hell,Marilyn Manson,2VYQTNDsvvKN9wmU5W7xpj,1,37,4.352666666666667,0.476,0.7,0,-6.993,1,0.0337,0.000284,0.802,0.226,0.198,124.047,audio_features,3hCor9lGNUpeKwgKXamItl,spotify:track:3hCor9lGNUpeKwgKXamItl,https://api.spotify.com/v1/tracks/3hCor9lGNUpeKwgKXamItl,https://api.spotify.com/v1/audio-analysis/3hCor9lGNUpeKwgKXamItl,261160,4
1241,1224,0jAqlKoe7WOiZHGx5oEYKQ,But Now a Warm Feel Is Running,Fhin,5bvwbAyrx6Yk8oLHqOnJ9p,1,48,5.036666666666667,0.8,0.279,2,-10.823,0,0.0619,0.348,0.0389,0.222,0.095,90.006,audio_features,0jAqlKoe7WOiZHGx5oEYKQ,spotify:track:0jAqlKoe7WOiZHGx5oEYKQ,https://api.spotify.com/v1/tracks/0jAqlKoe7WOiZHGx5oEYKQ,https://api.spotify.com/v1/audio-analysis/0jAqlKoe7WOiZHGx5oEYKQ,302200,4
1242,1225,2uTPHrN8zqYnHUb6Wuz1FC,Salzburg,Worakls,5RPzPJCg4ER1LzQkorZ31p,1,55,7.269166666666667,0.847,0.346,7,-11.243,1,0.0936,0.00339,0.918,0.0704,0.404,126.009,audio_features,2uTPHrN8zqYnHUb6Wuz1FC,spotify:track:2uTPHrN8zqYnHUb6Wuz1FC,https://api.spotify.com/v1/tracks/2uTPHrN8zqYnHUb6Wuz1FC,https://api.spotify.com/v1/audio-analysis/2uTPHrN8zqYnHUb6Wuz1FC,436150,4
1243,1226,18cCBvygH6yEFDY0cYN3wT,Divinity,"Porter Robinson, Amy Millan","3dz0NnIZhtKKeXZxLOxCam, 3lj7jldByrrpUgW5Je8o1p",2,56,6.13955,0.496,0.55,2,-5.418,1,0.034,0.00755,0.0122,0.0814,0.144,90.036,audio_features,18cCBvygH6yEFDY0cYN3wT,spotify:track:18cCBvygH6yEFDY0cYN3wT,https://api.spotify.com/v1/tracks/18cCBvygH6yEFDY0cYN3wT,https://api.spotify.com/v1/audio-analysis/18cCBvygH6yEFDY0cYN3wT,368373,4
1244,1227,3MA6XtTJ7pEAWgJymWlyaZ,Roadtrip (Original Mix),Worakls,5RPzPJCg4ER1LzQkorZ31p,1,24,7.50025,0.775,0.609,5,-8.605,0,0.114,0.0471,0.862,0.0718,0.385,127.993,audio_features,3MA6XtTJ7pEAWgJymWlyaZ,spotify:track:3MA6XtTJ7pEAWgJymWlyaZ,https://api.spotify.com/v1/tracks/3MA6XtTJ7pEAWgJymWlyaZ,https://api.spotify.com/v1/audio-analysis/3MA6XtTJ7pEAWgJymWlyaZ,450016,4
1245,1228,6ZT8IQupnDF9yoXSfddZSv,Fever,"Joachim Pastor, Mischa","6eNOjuJSfKkAvbiGW90AkZ, 4mYTitBU5sHQMr2fNEDir5",2,54,3.547816666666667,0.807,0.485,3,-10.631,0,0.04,0.146,0.19,0.111,0.196,115.017,audio_features,6ZT8IQupnDF9yoXSfddZSv,spotify:track:6ZT8IQupnDF9yoXSfddZSv,https://api.spotify.com/v1/tracks/6ZT8IQupnDF9yoXSfddZSv,https://api.spotify.com/v1/audio-analysis/6ZT8IQupnDF9yoXSfddZSv,212870,4
1246,1229,6acBIiTtlfNblQvEcZLLE1,Don't Stop,ODESZA,21mKp7DqtSNHhCAU2ugvUw,1,51,2.8,0.415,0.786,10,-3.731,1,0.054,0.0894,5.14e-05,0.19,0.0395,80.027,audio_features,6acBIiTtlfNblQvEcZLLE1,spotify:track:6acBIiTtlfNblQvEcZLLE1,https://api.spotify.com/v1/tracks/6acBIiTtlfNblQvEcZLLE1,https://api.spotify.com/v1/audio-analysis/6acBIiTtlfNblQvEcZLLE1,168000,4
1247,1230,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,1,83,2.95,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
1248,1231,1qCQTy0fTXerET4x8VHyr9,What A Wonderful World,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,1,72,2.292,0.399,0.258,5,-16.028,1,0.033,0.792,1.86e-06,0.128,0.192,108.174,audio_features,1qCQTy0fTXerET4x8VHyr9,spotify:track:1qCQTy0fTXerET4x8VHyr9,https://api.spotify.com/v1/tracks/1qCQTy0fTXerET4x8VHyr9,https://api.spotify.com/v1/audio-analysis/1qCQTy0fTXerET4x8VHyr9,137520,3
